Label,contextRef,unitRef,Dec,Prec,Lang,Value
Annual Return 2012,Duration_01May2012_30Apr2013S000004506_MemberC000012381_Member,pure,4,,,0.0001
Expense Example Narrative [Text Block],Duration_01May2012_30Apr2013S000004507_Member,,,,,"This example is intended to help you compare the cost of investing in the fund with the cost of investing in other mutual funds. The example assumes that you invest $10,000 in the fund for the time periods indicated and then redeem all of your shares at the end of those time periods. The example also assumes that your investment has a 5% return each year and that the fund&#8217;s operating expenses remain the same. The figures are based on total annual fund operating expenses after expense reduction. The expenses would be the same whether you stayed in the fund or sold your shares at the end of each period. Your actual costs may be higher or lower."
"Highest Quarterly Return, Label",Duration_01May2012_30Apr2013S000004506_MemberC000012381_Member,,,,,Best quarter:
Expense Example by Year [Heading],Duration_01May2012_30Apr2013S000004507_Member,,,,,"Expenses on a $10,000 investment"
"Highest Quarterly Return, Date",Duration_01May2012_30Apr2013S000004506_MemberC000012381_Member,,,,,2006-12-31
Highest Quarterly Return,Duration_01May2012_30Apr2013S000004506_MemberC000012381_Member,pure,4,,,0.0116
"Lowest Quarterly Return, Label",Duration_01May2012_30Apr2013S000004506_MemberC000012381_Member,,,,,Worst quarter:
"Expense Example, with Redemption, 1 Year",Duration_01May2012_30Apr2013S000004507_MemberC000012382_Member,USD,INF,,,61
"Lowest Quarterly Return, Date",Duration_01May2012_30Apr2013S000004506_MemberC000012381_Member,,,,,2012-12-31
"Expense Example, with Redemption, 3 Years",Duration_01May2012_30Apr2013S000004507_MemberC000012382_Member,USD,INF,,,192
"Expense Example, with Redemption, 5 Years",Duration_01May2012_30Apr2013S000004507_MemberC000012382_Member,USD,INF,,,335
Lowest Quarterly Return,Duration_01May2012_30Apr2013S000004506_MemberC000012381_Member,pure,4,,,0.0000
"Expense Example, with Redemption, 10 Years",Duration_01May2012_30Apr2013S000004507_MemberC000012382_Member,USD,INF,,,750
"Highest Quarterly Return, Label",Duration_01May2012_30Apr2013S000004512_MemberC000012393_MemberSchwabCaliforniaMunicipalMoneyFundValueAdvantageShares_Member,,,,,Best quarter:
"Highest Quarterly Return, Date",Duration_01May2012_30Apr2013S000004512_MemberC000012393_MemberSchwabCaliforniaMunicipalMoneyFundValueAdvantageShares_Member,,,,,2007-06-30
1 Year,Duration_01May2012_30Apr2013S000004506_MemberC000012381_Member,pure,4,,,0.0001
Highest Quarterly Return,Duration_01May2012_30Apr2013S000004512_MemberC000012393_MemberSchwabCaliforniaMunicipalMoneyFundValueAdvantageShares_Member,pure,4,,,0.0082
"Lowest Quarterly Return, Label",Duration_01May2012_30Apr2013S000004512_MemberC000012393_MemberSchwabCaliforniaMunicipalMoneyFundValueAdvantageShares_Member,,,,,Worst quarter:
5 Years,Duration_01May2012_30Apr2013S000004506_MemberC000012381_Member,pure,4,,,0.0042
"Lowest Quarterly Return, Date",Duration_01May2012_30Apr2013S000004512_MemberC000012393_MemberSchwabCaliforniaMunicipalMoneyFundValueAdvantageShares_Member,,,,,2012-09-30
Lowest Quarterly Return,Duration_01May2012_30Apr2013S000004512_MemberC000012393_MemberSchwabCaliforniaMunicipalMoneyFundValueAdvantageShares_Member,pure,4,,,0.0000
10 Years,Duration_01May2012_30Apr2013S000004506_MemberC000012381_Member,pure,4,,,0.0145
Bar Chart Closing [Text Block],Duration_01May2012_30Apr2013S000004506_Member,,,,,Best quarter: 1.16% Q4 2006<br />Worst quarter: 0.00% Q4 2012
Strategy [Heading],Duration_01May2012_30Apr2013S000004499_Member,,,,,<b>Principal investment strategies </b>
Strategy Narrative [Text Block],Duration_01May2012_30Apr2013S000004499_Member,,,,,"<b>To pursue its goal, the fund invests in high-quality short-term money market investments issued by U.S. and foreign issuers, such as:</b><ul type=""square""><li>commercial paper, including asset-backed commercial paper</li></ul><ul type=""square""><li> promissory notes</li></ul><ul type=""square""><li>certificates of deposit and time deposits</li></ul><ul type=""square""><li>variable- and floating-rate debt securities</li></ul><ul type=""square""><li>bank notes and bankers&#8217; acceptances</li></ul><ul type=""square""><li>repurchase agreements</li></ul><ul type=""square""><li>obligations that are issued by the U.S. government, its agencies or instrumentalities, including obligations that are not guaranteed by the U.S. Treasury, such as those issued by Fannie Mae and Freddie Mac (U.S. government securities)</li></ul>All of these investments will be denominated in U.S. dollars, including those that are issued by foreign issuers. Obligations that are issued by private issuers that are guaranteed as to principal or interest by the U.S. government, its agencies or instrumentalities are considered U.S. government securities under the rules that  govern money market funds. Certain of the fund&#8217;s securities are subject to credit or liquidity enhancements, which are designed to provide incremental levels of creditworthiness or liquidity.<br /><br />The fund may engage in repurchase agreement transactions that are collateralized by cash or U.S. government securities. In addition, the fund may engage in repurchase agreement transactions that are collateralized by money market instruments, debt securities, loan participations or other securities, including equity securities and securities that are rated below investment grade or their unrated equivalents as determined by the investment adviser.<br /><br />In choosing securities, the fund&#8217;s manager seeks to maximize current income within the limits of the fund&#8217;s investment objective and credit, maturity and diversification policies. Some of these policies may be stricter than the federal regulations that apply to all money funds.<br /><br />The investment adviser&#8217;s credit research department analyzes and monitors the securities that the fund owns or is considering buying. The manager may adjust the fund&#8217;s holdings or its average maturity based on actual or anticipated changes in interest rates or credit quality. To preserve its investors&#8217; capital, the fund seeks to maintain a stable $1.00 share price."
Expense Example by Year [Heading],Duration_01May2012_30Apr2013S000004506_Member,,,,,"Expenses on a $10,000 investment"
Strategy [Heading],Duration_01May2012_30Apr2013S000004507_Member,,,,,<b>Principal investment strategies</b>
Strategy Narrative [Text Block],Duration_01May2012_30Apr2013S000004507_Member,,,,,"<b>To pursue its goal, the fund typically invests in securities backed by the full faith and credit of the U.S. government.</b> Under normal circumstances, the fund will invest at least 80% of its net assets in U.S. Treasury securities; including bills and notes. The fund will notify its shareholders at least 60 days before changing this policy. The full faith and credit backing is the strongest backing offered by the U.S. government, and traditionally is considered by investors to be the highest degree of safety as far as the payment of principal and interest.<br/><br/>Based on the fund manager&#8217;s view of market conditions for U.S. Treasury securities, the fund may invest up to 20% of its net assets in: (i) obligations that are issued by the U.S. government, its agencies or instrumentalities, including obligations that are not guaranteed by the U.S. Treasury, such as those issued by Fannie Mae, Freddie Mac and the Federal Home Loan Banks; and (ii) obligations that are issued by private issuers that are guaranteed as to principal or interest by the U.S. government, its agencies or instrumentalities. Obligations that are issued by private issuers that are guaranteed as to principal or interest by the U.S. government, its agencies or instrumentalities are considered U.S. government securities under the rules that govern money market funds.<br/><br/>In choosing securities, the fund&#8217;s manager seeks to maximize current income within the limits of the fund&#8217;s investment objective and credit, maturity and diversification policies. By investing primarily in full faith and credit U.S. government investments, the fund seeks to provide maximum safety as to its assets. The fund is distinct from certain other types of government money funds in that it does not invest in repurchase agreements. The manager may adjust the fund&#8217;s average maturity based on current and anticipated changes in interest rates. To preserve its investors&#8217; capital, the fund seeks to maintain a stable $1 share price.<br/><br/>Because the income from U.S. Treasury securities is exempt from state and local income taxes, the fund generally expects that the majority of the dividends it pays will be exempt from those taxes as well. (Dividends still will be subject to federal income tax.) However, the fund may invest up to 20% of its net assets in non-U.S. Treasury investments that are not exempt from state and local income taxes. Further, during unusual market conditions, the fund may invest a greater portion of its assets in investments that are not exempt from state and local income taxes as a temporary defensive measure. When the fund engages in such activities, it may not achieve its investment goal."
