Label,contextRef,unitRef,Dec,Prec,Lang,Value
Performance Information Illustrates Variability of Returns [Text],Duration_29Jan2012_28Jan2013S000008399_MemberInvestorInstitutionalAndRShares_Member,,,,,The information shows you how Global Opportunities&#8217; performance has varied year by year and provides some indication of the risks of investing in the Fund.
Performance Availability Phone [Text],Duration_29Jan2012_28Jan2013S000008399_MemberInvestorInstitutionalAndRShares_Member,,,,,(800) 882-0052
Performance Availability Website Address [Text],Duration_29Jan2012_28Jan2013S000008399_MemberInvestorInstitutionalAndRShares_Member,,,,,http://www.blackrock.com/funds
Performance Past Does Not Indicate Future [Text],Duration_29Jan2012_28Jan2013S000008399_MemberInvestorInstitutionalAndRShares_Member,,,,,"As with all such investments, past performance (before and after taxes) is not an indication of future results."
Bar Chart Does Not Reflect Sales Loads [Text],Duration_29Jan2012_28Jan2013S000008399_MemberInvestorInstitutionalAndRShares_Member,,,,,"Sales charges are not reflected in the bar chart. If they were, returns would be less than those shown."
Performance Table Does Reflect Sales Loads,Duration_29Jan2012_28Jan2013S000008399_MemberInvestorInstitutionalAndRShares_Member,,,,,"However, the table includes all applicable fees and sales charges."
Performance Table Uses Highest Federal Rate,Duration_29Jan2012_28Jan2013S000008399_MemberInvestorInstitutionalAndRShares_Member,,,,,After-tax returns are calculated using the historical highest individual Federal marginal income tax rates and do not reflect the impact of state and local taxes.
Performance Table Not Relevant to Tax Deferred,Duration_29Jan2012_28Jan2013S000008399_MemberInvestorInstitutionalAndRShares_Member,,,,,"Actual after-tax returns depend on the investor&#8217;s tax situation and may differ from those shown, and the after-tax returns shown are not relevant to investors who hold their shares through tax-deferred arrangements such as 401(k) plans or individual retirement accounts."
Performance Table One Class of after Tax Shown [Text],Duration_29Jan2012_28Jan2013S000008399_MemberInvestorInstitutionalAndRShares_Member,,,,,"After-tax returns are shown for Investor A Shares only, and the after-tax returns for Investor B, Investor C, Institutional and Class R Shares will vary."
Expenses Deferred Charges [Text Block],Duration_29Jan2012_28Jan2013S000008399_MemberInvestorInstitutionalAndRShares_Member,,,,,"A contingent deferred sales charge (""CDSC"") of 1.00% is assessed on certain redemptions of Investor A Shares made within 18 months after purchase where no initial sales charge was paid at time of purchase as part of an investment of $1,000,000 or more."
Expenses Deferred Charges [Text Block],Duration_29Jan2012_28Jan2013S000001511_MemberInvestorAndInstitutional_Member,,,,,"A contingent deferred sales charge (&#8220;CDSC&#8221;) of 1.00% is assessed on certain redemptions of Investor A Shares made within 18 months after purchase where no initial sales charge was paid at time of purchase as part of an investment of $1,000,000 or more."
Performance Table One Class of after Tax Shown [Text],Duration_29Jan2012_28Jan2013S000001509_MemberInvestorAndInstitutional_Member,,,,,"After-tax returns are shown for Investor A Shares only, and the after-tax returns for Investor B, Investor C and Institutional Shares will vary."
Performance Table Not Relevant to Tax Deferred,Duration_29Jan2012_28Jan2013S000001509_MemberInvestorAndInstitutional_Member,,,,,"Actual after-tax returns depend on the investor&#8217;s tax situation and may differ from those shown, and the after-tax returns shown are not relevant to investors who hold their shares through tax-deferred arrangements such as 401(k) plans or individual retirement accounts."
Performance Table Uses Highest Federal Rate,Duration_29Jan2012_28Jan2013S000001509_MemberInvestorAndInstitutional_Member,,,,,After-tax returns are calculated using the historical highest individual Federal marginal income tax rates and do not reflect the impact of state and local taxes.
Bar Chart Does Not Reflect Sales Loads [Text],Duration_29Jan2012_28Jan2013S000001877_MemberInvestorInstitutionalAndRShares_Member,,,,,"Sales charges are not reflected in the bar chart. If they were, returns would be less than those shown."
Bar Chart Does Not Reflect Sales Loads [Text],Duration_29Jan2012_28Jan2013S000001509_MemberInvestorAndInstitutional_Member,,,,,"Sales charges are not reflected in the bar chart. If they were, returns would be less than those shown."
Performance Table Does Reflect Sales Loads,Duration_29Jan2012_28Jan2013S000001509_MemberInvestorAndInstitutional_Member,,,,,"However, the table includes all applicable fees and sales charges."
Performance Past Does Not Indicate Future [Text],Duration_29Jan2012_28Jan2013S000001509_MemberInvestorAndInstitutional_Member,,,,,"As with all such investments, past performance (before and after taxes) is not an indication of future results."
Performance Information Illustrates Variability of Returns [Text],Duration_29Jan2012_28Jan2013S000001509_MemberInvestorAndInstitutional_Member,,,,,The information shows you how U.S. Opportunities&#8217; performance has varied year by year and provides some indication of the risks of investing in the Fund.
Performance Availability Phone [Text],Duration_29Jan2012_28Jan2013S000001509_MemberInvestorAndInstitutional_Member,,,,,(800) 882-0052
Performance Availability Website Address [Text],Duration_29Jan2012_28Jan2013S000001509_MemberInvestorAndInstitutional_Member,,,,,http://www.blackrock.com/funds
Performance Table Uses Highest Federal Rate,Duration_29Jan2012_28Jan2013S000001877_MemberInvestorInstitutionalAndRShares_Member,,,,,After-tax returns are calculated using the historical highest individual federal marginal income tax rates and do not reflect the impact of state and local taxes.
Risk Lose Money [Text],Duration_29Jan2012_28Jan2013S000001509_MemberInvestorAndInstitutional_Member,,,,,You may lose part or all of your investment in the Fund or your investment may not perform as well as other similar investments.
Performance Table Not Relevant to Tax Deferred,Duration_29Jan2012_28Jan2013S000001877_MemberInvestorInstitutionalAndRShares_Member,,,,,"Actual after-tax returns depend on the investor&#8217;s tax situation and may differ from those shown, and the after-tax returns shown are not relevant to investors who hold their shares through tax-deferred arrangements such as 401(k) plans or individual retirement accounts."
Performance Table One Class of after Tax Shown [Text],Duration_29Jan2012_28Jan2013S000001877_MemberInvestorInstitutionalAndRShares_Member,,,,,"After-tax returns are shown for Investor A Shares only, and the after-tax returns for Investor B, Investor C, Institutional and Class R Shares will vary."
"Fee Waiver or Reimbursement over Assets, Date of Termination",Duration_29Jan2012_28Jan2013S000001509_MemberInvestorAndInstitutional_Member,,,,,"February 1, 2014"
Expense Breakpoint Discounts [Text],Duration_29Jan2012_28Jan2013S000001509_MemberInvestorAndInstitutional_Member,,,,,"You may qualify for sales charge discounts if you and your family invest, or agree to invest in the future, at least $25,000 in the fund complex advised by BlackRock Advisors, LLC (&#8220;BlackRock&#8221;)."
"Portfolio Turnover, Rate",Duration_29Jan2012_28Jan2013S000001509_MemberInvestorAndInstitutional_Member,pure,4,,,1.0600
Performance Table Heading,Duration_29Jan2012_28Jan2013S000001877_MemberInvestorInstitutionalAndRShares_Member,,,,,<b>As of 12/31/12</b><br/> <b>Average Annual Total Returns</b>
Performance Table Narrative,Duration_29Jan2012_28Jan2013S000001877_MemberInvestorInstitutionalAndRShares_Member,,,,,"After-tax returns are calculated using the historical highest individual federal marginal income tax rates and do not reflect the impact of state and local taxes. Actual after-tax returns depend on the investor&#8217;s tax situation and may differ from those shown, and the after-tax returns shown are not relevant to investors who hold their shares through tax-deferred arrangements such as 401(k) plans or individual retirement accounts. After-tax returns are shown for Investor A Shares only, and the after-tax returns for Investor B, Investor C, Institutional and Class R Shares will vary."
1 Year,Duration_29Jan2012_28Jan2013S000001877_MemberC000004914_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.1217
1 Year,Duration_29Jan2012_28Jan2013S000001877_MemberC000004914_MemberReturnAfterTaxesOnDistributions_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.1080
1 Year,Duration_29Jan2012_28Jan2013S000001877_MemberC000004914_MemberReturnAfterTaxesOnDistributionsAndSaleOfShares_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0925
1 Year,Duration_29Jan2012_28Jan2013S000001877_MemberC000004915_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.1299
1 Year,Duration_29Jan2012_28Jan2013S000001877_MemberC000004916_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.1658
1 Year,Duration_29Jan2012_28Jan2013S000001877_MemberC000004912_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.1877
1 Year,Duration_29Jan2012_28Jan2013S000001877_MemberC000037661_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.1792
1 Year,Duration_29Jan2012_28Jan2013S000001877_MemberInvestorInstitutionalAndRShares_MemberSAndPFiveHundredIndex_Member,pure,4,,,0.1600
5 Years,Duration_29Jan2012_28Jan2013S000001877_MemberInvestorInstitutionalAndRShares_MemberSAndPFiveHundredIndex_Member,pure,4,,,0.0166
5 Years,Duration_29Jan2012_28Jan2013S000001877_MemberInvestorInstitutionalAndRShares_MemberRussellThreeHealthCareIndex_Member,pure,4,,,0.0552
5 Years,Duration_29Jan2012_28Jan2013S000001877_MemberC000037661_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0617
5 Years,Duration_29Jan2012_28Jan2013S000001877_MemberC000004912_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0699
5 Years,Duration_29Jan2012_28Jan2013S000001877_MemberC000004916_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0589
5 Years,Duration_29Jan2012_28Jan2013S000001877_MemberC000004915_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0550
5 Years,Duration_29Jan2012_28Jan2013S000001877_MemberC000004914_MemberReturnAfterTaxesOnDistributionsAndSaleOfShares_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0442
5 Years,Duration_29Jan2012_28Jan2013S000001877_MemberC000004914_MemberReturnAfterTaxesOnDistributions_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0451
5 Years,Duration_29Jan2012_28Jan2013S000001877_MemberC000004914_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0551
10 Years,Duration_29Jan2012_28Jan2013S000001877_MemberC000004914_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.1428
10 Years,Duration_29Jan2012_28Jan2013S000001877_MemberC000004914_MemberReturnAfterTaxesOnDistributions_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.1332
10 Years,Duration_29Jan2012_28Jan2013S000001877_MemberC000004914_MemberReturnAfterTaxesOnDistributionsAndSaleOfShares_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.1248
