Label,contextRef,unitRef,Dec,Prec,Lang,Value
Performance Narrative [Text Block],c_S000035999_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">The performance information shows summary performance information for the Fund in a bar chart and an Average Annual Total Returns table. The information provides some indication of the risks of investing in the Fund by showing changes in its performance from year to year and by showing how the Fund's average annual returns compare with the returns of a broad-based securities market index. The Administrative Class and Class R of the Fund have not commenced operations as of the date of this prospectus.</p>
            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">A privately offered fund managed by the Fund's portfolio manager was reorganized into the Fund and the Fund commenced operations on April 20, 2012. This privately offered fund was organized on December 1, 2002 and commenced operations on January 1, 2003 and had an investment objective and strategies that were, in all material respects, the same as those of the Fund, and was managed in a manner that, in all material respects, complied with the investment guidelines and restrictions of the Fund. However, the privately offered fund was not registered as an investment company under the Investment Company Act of 1940 (the ""1940 Act""), and the privately offered fund was not subject to certain investment limitations, diversification requirements, liquidity requirements, and other restrictions imposed by the 1940 Act and the Internal Revenue Code of 1986, as amended, which, if applicable, may have adversely affected its performance.</p>
            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">The Fund's performance for periods prior to the commencement of operations on April 20, 2012 is that of the privately offered fund. The performance of the privately offered fund has not been restated to reflect the fees, expenses and fee waivers and/or expense limitations applicable to each class of shares of the Fund. If the performance of the privately offered fund had been restated to reflect the applicable fees and expenses of each class of shares of the Fund, the performance may have been higher or lower than the performance shown in the bar chart and Average Annual Total Returns table below. For periods following the Fund's commencement of operations on April 20, 2012, the performance of each class of shares differs as a result of the different levels of fees and expenses applicable to each class of shares.</p>
            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <i>The Fund's past performance, before and after taxes, is not necessarily an indication of how the Fund will perform in the future</i>.</p>
            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">The Fund's benchmark index is the 3 Month USD LIBOR Index. LIBOR (London Interbank Offered Rate) is an average interest rate, determined by the British Bankers Association, that banks charge one another for the use of short-term money (3 months) in England's Eurodollar market. The privately offered fund began operations on January 1, 2003. Index comparisons began on December 31, 2002.</p>
            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">Performance for the Fund is updated daily and quarterly and may be obtained as follows: daily updates on the net asset value and performance page at <u>http://investments.pimco.com/DailyPerformance</u> and quarterly updates at <u>http://investments.pimco.com/QuarterlyPerformance</u>.</p>"
Bar Chart [Heading],c_S000035999_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  Calendar Year Total Returns — Institutional Class*
               </b></p>"
Performance Table Heading,c_S000035999_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  <b>
                     Average Annual Total Returns (for periods ended 12/31/11)
                  </b>
               </b></p>"
Shareholder Fees [Table],c_S000035999_AAAA,,,,,"<div style=""display:none"">~http://pimco/role/ShareholderFeesDataAAAA column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact pimco_S000035999Member ~</div>"
Maximum Sales Charge (Load) Imposed on Purchases (as a percentage of offering price),c_S000035999_C000110326_AAAA,Ratio,INF,,,0
Maximum Deferred Sales Charge (Load) (as a percentage of the lower of the original purchase price or redemption price),c_S000035999_C000110326_AAAA,Ratio,INF,,,0
Maximum Sales Charge (Load) Imposed on Purchases (as a percentage of offering price),c_S000035999_C000110327_AAAA,Ratio,INF,,,0
Maximum Deferred Sales Charge (Load) (as a percentage of the lower of the original purchase price or redemption price),c_S000035999_C000110327_AAAA,Ratio,INF,,,0
Maximum Sales Charge (Load) Imposed on Purchases (as a percentage of offering price),c_S000035999_C000110328_AAAA,Ratio,INF,,,0
Maximum Deferred Sales Charge (Load) (as a percentage of the lower of the original purchase price or redemption price),c_S000035999_C000110328_AAAA,Ratio,INF,,,0
Maximum Sales Charge (Load) Imposed on Purchases (as a percentage of offering price),c_S000035999_C000110329_AAAA,Ratio,INF,,,0
Maximum Deferred Sales Charge (Load) (as a percentage of the lower of the original purchase price or redemption price),c_S000035999_C000110329_AAAA,Ratio,INF,,,0
Maximum Sales Charge (Load) Imposed on Purchases (as a percentage of offering price),c_S000035999_C000110330_AAAA,Ratio,INF,,,0.055
Maximum Deferred Sales Charge (Load) (as a percentage of the lower of the original purchase price or redemption price),c_S000035999_C000110330_AAAA,Ratio,INF,,,0.01
Maximum Sales Charge (Load) Imposed on Purchases (as a percentage of offering price),c_S000035999_C000110331_AAAA,Ratio,INF,,,0
Maximum Deferred Sales Charge (Load) (as a percentage of the lower of the original purchase price or redemption price),c_S000035999_C000110331_AAAA,Ratio,INF,,,0.01
Maximum Sales Charge (Load) Imposed on Purchases (as a percentage of offering price),c_S000035999_C000110332_AAAA,Ratio,INF,,,0
Maximum Deferred Sales Charge (Load) (as a percentage of the lower of the original purchase price or redemption price),c_S000035999_C000110332_AAAA,Ratio,INF,,,0
Annual Fund Operating Expenses [Table],c_S000035999_AAAA,,,,,"<div style=""display:none"">~ http://pimco/role/OperatingExpensesDataAAAA column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact pimco_S000035999Member ~</div>"
Management Fees,c_S000035999_C000110326_AAAA,Ratio,INF,,,0.0149
Distribution and/or Service (12b-1) Fees,c_S000035999_C000110326_AAAA,Ratio,,,,(nil)
Other Expenses,c_S000035999_C000110326_AAAA,Ratio,INF,,,0.0012
Total Annual Fund Operating Expenses,c_S000035999_C000110326_AAAA,Ratio,INF,,,0.0161
Fee Waiver and/or Expense Reimbursement,c_S000035999_C000110326_AAAA,Ratio,INF,,,-0.0009
Total Annual Fund Operating Expenses After Fee Waiver and/or Expense Reimbursement,c_S000035999_C000110326_AAAA,Ratio,INF,,,0.0152
Management Fees,c_S000035999_C000110327_AAAA,Ratio,INF,,,0.0159
Distribution and/or Service (12b-1) Fees,c_S000035999_C000110327_AAAA,Ratio,,,,(nil)
Other Expenses,c_S000035999_C000110327_AAAA,Ratio,INF,,,0.0012
Total Annual Fund Operating Expenses,c_S000035999_C000110327_AAAA,Ratio,INF,,,0.0171
Fee Waiver and/or Expense Reimbursement,c_S000035999_C000110327_AAAA,Ratio,INF,,,-0.0009
Total Annual Fund Operating Expenses After Fee Waiver and/or Expense Reimbursement,c_S000035999_C000110327_AAAA,Ratio,INF,,,0.0162
Management Fees,c_S000035999_C000110328_AAAA,Ratio,INF,,,0.0149
Distribution and/or Service (12b-1) Fees,c_S000035999_C000110328_AAAA,Ratio,INF,,,0.0025
Other Expenses,c_S000035999_C000110328_AAAA,Ratio,INF,,,0.0012
Total Annual Fund Operating Expenses,c_S000035999_C000110328_AAAA,Ratio,INF,,,0.0186
Fee Waiver and/or Expense Reimbursement,c_S000035999_C000110328_AAAA,Ratio,INF,,,-0.0009
Total Annual Fund Operating Expenses After Fee Waiver and/or Expense Reimbursement,c_S000035999_C000110328_AAAA,Ratio,INF,,,0.0177
Management Fees,c_S000035999_C000110329_AAAA,Ratio,INF,,,0.0159
Distribution and/or Service (12b-1) Fees,c_S000035999_C000110329_AAAA,Ratio,INF,,,0.0025
Other Expenses,c_S000035999_C000110329_AAAA,Ratio,INF,,,0.0012
Total Annual Fund Operating Expenses,c_S000035999_C000110329_AAAA,Ratio,INF,,,0.0196
Fee Waiver and/or Expense Reimbursement,c_S000035999_C000110329_AAAA,Ratio,INF,,,-0.0009
Total Annual Fund Operating Expenses After Fee Waiver and/or Expense Reimbursement,c_S000035999_C000110329_AAAA,Ratio,INF,,,0.0187
Management Fees,c_S000035999_C000110330_AAAA,Ratio,INF,,,0.0159
Distribution and/or Service (12b-1) Fees,c_S000035999_C000110330_AAAA,Ratio,INF,,,0.0025
Other Expenses,c_S000035999_C000110330_AAAA,Ratio,INF,,,0.0012
Total Annual Fund Operating Expenses,c_S000035999_C000110330_AAAA,Ratio,INF,,,0.0196
Fee Waiver and/or Expense Reimbursement,c_S000035999_C000110330_AAAA,Ratio,INF,,,-0.0009
Total Annual Fund Operating Expenses After Fee Waiver and/or Expense Reimbursement,c_S000035999_C000110330_AAAA,Ratio,INF,,,0.0187
Management Fees,c_S000035999_C000110331_AAAA,Ratio,INF,,,0.0159
Distribution and/or Service (12b-1) Fees,c_S000035999_C000110331_AAAA,Ratio,INF,,,0.01
Other Expenses,c_S000035999_C000110331_AAAA,Ratio,INF,,,0.0012
Total Annual Fund Operating Expenses,c_S000035999_C000110331_AAAA,Ratio,INF,,,0.0271
Fee Waiver and/or Expense Reimbursement,c_S000035999_C000110331_AAAA,Ratio,INF,,,-0.0009
Total Annual Fund Operating Expenses After Fee Waiver and/or Expense Reimbursement,c_S000035999_C000110331_AAAA,Ratio,INF,,,0.0262
Management Fees,c_S000035999_C000110332_AAAA,Ratio,INF,,,0.0159
Distribution and/or Service (12b-1) Fees,c_S000035999_C000110332_AAAA,Ratio,INF,,,0.005
Other Expenses,c_S000035999_C000110332_AAAA,Ratio,INF,,,0.0012
Total Annual Fund Operating Expenses,c_S000035999_C000110332_AAAA,Ratio,INF,,,0.0221
Fee Waiver and/or Expense Reimbursement,c_S000035999_C000110332_AAAA,Ratio,INF,,,-0.0009
Total Annual Fund Operating Expenses After Fee Waiver and/or Expense Reimbursement,c_S000035999_C000110332_AAAA,Ratio,INF,,,0.0212
"Expense Example, With Redemption [Table]",c_S000035999_AAAA,,,,,"<div style=""display:none"">~ http://pimco/role/ExpenseExampleAAAA column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact pimco_S000035999Member ~</div>"
"Expense Example, with Redemption, 1 Year",c_S000035999_C000110326_AAAA,USD,0,,,155
"Expense Example, with Redemption, 1 Year",c_S000035999_C000110327_AAAA,USD,0,,,165
"Expense Example, with Redemption, 1 Year",c_S000035999_C000110328_AAAA,USD,0,,,180
"Expense Example, with Redemption, 1 Year",c_S000035999_C000110329_AAAA,USD,0,,,190
"Expense Example, with Redemption, 1 Year",c_S000035999_C000110330_AAAA,USD,0,,,729
"Expense Example, with Redemption, 1 Year",c_S000035999_C000110331_AAAA,USD,0,,,365
"Expense Example, with Redemption, 1 Year",c_S000035999_C000110332_AAAA,USD,0,,,215
"Expense Example, with Redemption, 3 Years",c_S000035999_C000110326_AAAA,USD,0,,,480
"Expense Example, with Redemption, 3 Years",c_S000035999_C000110327_AAAA,USD,0,,,511
"Expense Example, with Redemption, 3 Years",c_S000035999_C000110328_AAAA,USD,0,,,557
"Expense Example, with Redemption, 3 Years",c_S000035999_C000110329_AAAA,USD,0,,,588
"Expense Example, with Redemption, 3 Years",c_S000035999_C000110330_AAAA,USD,0,,,"1,105"
"Expense Example, with Redemption, 3 Years",c_S000035999_C000110331_AAAA,USD,0,,,814
"Expense Example, with Redemption, 3 Years",c_S000035999_C000110332_AAAA,USD,0,,,664
"Expense Example, with Redemption, 5 Years",c_S000035999_C000110326_AAAA,USD,0,,,829
"Expense Example, with Redemption, 5 Years",c_S000035999_C000110327_AAAA,USD,0,,,881
"Expense Example, with Redemption, 5 Years",c_S000035999_C000110328_AAAA,USD,0,,,959
"Expense Example, with Redemption, 5 Years",c_S000035999_C000110329_AAAA,USD,0,,,"1,011"
"Expense Example, with Redemption, 5 Years",c_S000035999_C000110330_AAAA,USD,0,,,"1,505"
"Expense Example, with Redemption, 5 Years",c_S000035999_C000110331_AAAA,USD,0,,,"1,390"
"Expense Example, with Redemption, 5 Years",c_S000035999_C000110332_AAAA,USD,0,,,"1,139"
"Expense Example, with Redemption, 10 Years",c_S000035999_C000110326_AAAA,USD,0,,,"1,813"
"Expense Example, with Redemption, 10 Years",c_S000035999_C000110327_AAAA,USD,0,,,"1,922"
"Expense Example, with Redemption, 10 Years",c_S000035999_C000110328_AAAA,USD,0,,,"2,084"
"Expense Example, with Redemption, 10 Years",c_S000035999_C000110329_AAAA,USD,0,,,"2,190"
"Expense Example, with Redemption, 10 Years",c_S000035999_C000110330_AAAA,USD,0,,,"2,620"
"Expense Example, with Redemption, 10 Years",c_S000035999_C000110331_AAAA,USD,0,,,"2,954"
"Expense Example, with Redemption, 10 Years",c_S000035999_C000110332_AAAA,USD,0,,,"2,452"
"Expense Example, No Redemption [Table]",c_S000035999_AAAA,,,,,"<div style=""display:none"">~ http://pimco/role/ExpenseExampleNoRedemptionAAAA column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact pimco_S000035999Member ~</div>"
"Expense Example, No Redemption, 1 Year",c_S000035999_C000110326_AAAA,USD,0,,,155
"Expense Example, No Redemption, 1 Year",c_S000035999_C000110327_AAAA,USD,0,,,165
"Expense Example, No Redemption, 1 Year",c_S000035999_C000110328_AAAA,USD,0,,,180
"Expense Example, No Redemption, 1 Year",c_S000035999_C000110329_AAAA,USD,0,,,190
"Expense Example, No Redemption, 1 Year",c_S000035999_C000110330_AAAA,USD,0,,,729
"Expense Example, No Redemption, 1 Year",c_S000035999_C000110331_AAAA,USD,0,,,265
"Expense Example, No Redemption, 1 Year",c_S000035999_C000110332_AAAA,USD,0,,,215
"Expense Example, No Redemption, 3 Years",c_S000035999_C000110326_AAAA,USD,0,,,480
"Expense Example, No Redemption, 3 Years",c_S000035999_C000110327_AAAA,USD,0,,,511
